a_sex;year;ahe12
2;2004;15.19284534
1;2004;16.36152458
1;2004;44.99419403
1;2004;58.434021
1;2004;51.94134903
1;2004;14.02416515
2;2004;27.26920891
2;2004;23.37360954
1;2004;38.656353
2;2004;39.50139618
1;2004;20.82376099
2;2004;14.60850525
1;2004;20.77654076
2;2004;19.86756516
1;2004;26.21510696
1;2004;12.21270943
1;2004;35.06040955
2;2004;32.13871002
2;2004;26.71269417
1;2004;36.0621376
1;2004;30.38569069
1;2004;19.28322792
1;2004;18.06142426
2;2004;7.713290691
1;2004;20.45190811
1;2004;31.16481018
2;2004;11.68680477
2;2004;25.71096992
1;2004;34.30836487
1;2004;20.31500435
1;2004;25.59690475
1;2004;5.064281464
1;2004;15.42658138
1;2004;28.5677433
1;2004;46.74721909
1;2004;25.71096992
2;2004;24.54228973
1;2004;20.77654076
2;2004;19.28322792
1;2004;49.66891479
1;2004;27.46398926
1;2004;32.13871002
2;2004;18.69888496
2;2004;49.66891479
1;2004;24.30855179
2;2004;14.02416515
2;2004;23.37360954
1;2004;52.59061813
1;2004;20.0345211
2;2004;17.53020477
1;2004;20.77654076
2;2004;16.36152458
2;2004;17.85159302
2;2004;30.97003174
1;2004;19.28322792
1;2004;29.2170105
2;2004;16.59526062
2;2004;37.98211288
1;2004;17.53020477
1;2004;16.36152458
1;2004;20.91322899
2;2004;20.66719055
2;2004;25.97067451
2;2004;18.28984833
1;2004;20.36842918
1;2004;33.76187897
2;2004;13.43982506
1;2004;16.36152458
2;2004;13.73199463
1;2004;20.66226959
1;2004;15.77718544
2;2004;28.04833031
1;2004;37.98211288
2;2004;33.89173126
2;2004;20.45190811
1;2004;14.02416515
2;2004;21.6205883
1;2004;22.78926849
2;2004;22.78926849
1;2004;15.19284534
1;2004;24.41243553
2;2004;20.29813385
1;2004;37.98211288
1;2004;14.31633472
2;2004;18.69888496
2;2004;19.86756516
1;2004;32.20363617
1;2004;21.81536674
1;2004;10.90768337
1;2004;35.06040955
2;2004;20.0345211
1;2004;13.00799751
1;2004;28.04833031
1;2004;8.204136848
1;2004;21.24873352
2;2004;8.180762291
2;2004;19.59487534
1;2004;25.24349594
2;2004;20.35451698
2;2004;23.37360954
1;2004;24.54228973
1;2004;33.30739212
2;2004;12.03740788
1;2004;19.28322792
2;2004;21.29595375
1;2004;22.49709702
2;2004;19.28322792
2;2004;3.213871241
2;2004;21.03624725
1;2004;9.92647934
1;2004;23.37360954
1;2004;17.53020477
2;2004;18.23141479
2;2004;39.40122604
1;2004;44.87732697
2;2004;24.54228973
1;2004;14.60850525
2;2004;33.89173126
2;2004;15.75381184
2;2004;40.90381622
1;2004;15.0258913
1;2004;9.349442482
1;2004;19.28322792
1;2004;54.53841782
1;2004;17.53020477
2;2004;35.06040955
1;2004;23.37360954
1;2004;13.97741795
1;2004;25.71096992
1;2004;31.44812775
1;2004;23.37360954
2;2004;11.39463425
2;2004;26.87965012
2;2004;24.54228973
1;2004;52.59061813
2;2004;20.59103394
2;2004;16.82899857
1;2004;40.90381622
2;2004;19.47800636
2;2004;17.53020477
2;2004;36.57536697
1;2004;70.12081909
1;2004;28.5677433
1;2004;29.80134964
2;2004;11.21933174
1;2004;33.65799713
1;2004;37.39776993
1;2004;27.46398926
1;2004;8.765102386
2;2004;23.37360954
2;2004;14.74874592
2;2004;7.479554653
2;2004;33.30739212
1;2004;44.87732697
2;2004;16.36152458
1;2004;43.82551575
2;2004;18.06142426
1;2004;23.37360954
1;2004;28.04833031
1;2004;22.31201935
2;2004;20.77654076
1;2004;21.03624725
1;2004;7.791202545
2;2004;27.81459236
2;2004;18.23141479
1;2004;32.72304916
2;2004;21.21154976
1;2004;18.69888496
2;2004;36.22909164
2;2004;26.29530907
2;2004;25.12662888
2;2004;51.63936615
2;2004;51.18595886
1;2004;20.19479752
1;2004;14.02416515
2;2004;32.02184296
1;2004;27.49181366
1;2004;25.86679268
2;2004;33.25730515
1;2004;13.87807941
1;2004;21.32956123
2;2004;15.19284534
2;2004;7.012082577
2;2004;16.36152458
1;2004;41.21351242
2;2004;20.25712585
1;2004;21.29595375
1;2004;13.43982506
1;2004;6.17355442
2;2004;27.29834175
1;2004;31.55437088
2;2004;25.82783699
1;2004;32.72304916
2;2004;18.11454582
2;2004;10.75185966
2;2004;21.81536674
2;2004;29.2170105
1;2004;49.08457947
1;2004;17.53020477
2;2004;36.8134346
1;2004;31.55437088
2;2004;23.89302063
1;2004;32.72304916
1;2004;73.04252625
2;2004;18.69888496
2;2004;22.47462463
1;2004;26.29530907
1;2004;11.68680477
1;2004;44.40985489
1;2004;39.73513031
2;2004;41.55308151
2;2004;33.30739212
1;2004;35.06040955
2;2004;35.06040955
1;2004;14.60850525
1;2004;18.11454582
2;2004;15.70940208
2;2004;14.17998886
2;2004;7.271789074
1;2004;30.05178261
1;2004;21.03624725
2;2004;20.45190811
2;2004;6.427742481
1;2004;16.82899857
2;2004;11.68680477
1;2004;36.46282959
1;2004;19.86756516
1;2004;12.15427589
1;2004;35.06040955
2;2004;29.2170105
1;2004;16.36152458
1;2004;11.68680477
1;2004;26.60995483
2;2004;24.54228973
2;2004;18.69888496
2;2004;20.70233727
2;2004;24.93184853
1;2004;14.14103222
1;2004;11.68680477
2;2004;19.73771477
1;2004;14.60850525
1;2004;20.45190811
1;2004;24.54228973
1;2004;21.34112167
2;2004;29.2170105
2;2004;22.20492744
2;2004;35.06040955
2;2004;16.46793747
1;2004;9.816915512
1;2004;26.29530907
1;2004;24.30855179
2;2004;20.0345211
2;2004;26.71269417
1;2004;9.739003181
2;2004;16.36152458
2;2004;9.349442482
2;2004;26.53220367
1;2004;14.02416515
2;2004;2.33736062
2;2004;19.28322792
2;2004;11.39463425
1;2004;43.82551575
2;2004;10.28438759
1;2004;38.95601273
1;2004;19.12386131
1;2004;24.05658531
2;2004;30.97003174
2;2004;12.38801193
1;2004;19.28322792
2;2004;21.6205883
2;2004;20.45190811
2;2004;46.74721909
1;2004;53.42538834
2;2004;16.36152458
1;2004;16.94586563
1;2004;18.17947197
2;2004;56.09666061
2;2004;18.87418747
2;2004;18.69888496
2;2004;19.28322792
2;2004;29.2170105
1;2004;35.06040955
1;2004;40.79756927
2;2004;29.2170105
1;2004;14.60850525
1;2004;34.59294128
2;2004;31.55437088
1;2004;13.36970425
1;2004;36.90569687
2;2004;13.43982506
2;2004;17.59171486
2;2004;23.37360954
2;2004;25.32140923
1;2004;38.95601273
2;2004;37.98211288
2;2004;29.17026329
2;2004;13.43982506
2;2004;47.33155441
1;2004;15.3773737
1;2004;14.29914856
1;2004;25.71096992
2;2004;23.43204308
1;2004;32.13871002
2;2004;16.65369606
1;2004;15.19284534
1;2004;12.68018246
1;2004;23.37360954
1;2004;16.0276165
2;2004;42.85161209
1;2004;25.12662888
2;2004;12.62174797
1;2004;11.91595745
2;2004;10.51812363
1;2004;14.04286385
2;2004;10.51812363
1;2004;12.56331444
2;2004;19.21829987
2;2004;14.60850525
1;2004;19.28322792
1;2004;19.86756516
1;2004;45.41157913
2;2004;12.51175499
2;2004;25.12662888
2;2004;16.36152458
1;2004;26.29530907
2;2004;26.29530907
2;2004;13.63460445
2;2004;28.04833031
2;2004;19.28322792
1;2004;29.2170105
2;2004;20.45190811
1;2004;26.44908142
1;2004;35.06040955
2;2004;20.0345211
2;2004;49.66891479
2;2004;17.53020477
1;2004;21.03624725
1;2004;14.02416515
2;2004;18.17947197
1;2004;33.76187897
2;2004;24.91134453
1;2004;9.475787163
1;2004;16.36152458
2;2004;11.17868233
2;2004;22.20492744
1;2004;14.02416515
1;2004;15.77718544
1;2004;7.362686634
1;2004;18.3453598
2;2004;17.55182648
1;2004;28.04833031
1;2004;27.26920891
1;2004;3.91330862
2;2004;16.36152458
1;2004;20.45190811
1;2004;61.94006348
2;2004;30.38569069
1;2004;11.68680477
2;2004;39.73513031
2;2004;12.27114487
1;2004;37.98211288
1;2004;23.55057907
1;2004;17.53020477
2;2004;22.64727211
2;2004;14.02416515
2;2004;20.45190811
2;2004;8.765102386
2;2004;20.45190811
1;2004;46.74721909
1;2004;14.60850525
2;2004;15.19284534
1;2004;18.69888496
2;2004;16.36152458
2;2004;14.01447392
2;2004;18.80051041
1;2004;17.66005898
2;2004;12.33607101
2;2004;29.80134964
2;2004;32.27783966
1;2004;23.37360954
2;2004;28.63266945
2;2004;13.36970425
1;2004;22.84239006
2;2004;17.53020477
2;2004;14.87411404
1;2004;17.91976547
2;2004;25.71096992
2;2004;18.69888496
1;2004;28.04833031
2;2004;10.51812363
1;2004;29.2170105
1;2004;46.16287613
1;2004;40.90381622
2;2004;39.73513031
1;2004;41.55308151
1;2004;19.47800636
2;2004;29.80018044
2;2004;11.21933174
2;2004;16.36152458
2;2004;16.10181808
1;2004;11.94651031
1;2004;23.95794868
1;2004;26.64591217
1;2004;38.10365677
1;2004;45.57853699
2;2004;20.32802773
1;2004;12.85548496
1;2004;31.16481018
2;2004;15.58240509
1;2004;31.16481018
2;2004;13.55669212
2;2004;18.11454582
1;2004;31.2589283
2;2004;28.63266945
1;2004;25.97067451
1;2004;32.13871002
2;2004;15.42658138
2;2004;23.37360954
1;2004;36.22909164
2;2004;33.65799713
1;2004;23.37360954
2;2004;29.2170105
1;2004;28.04833031
1;2004;28.04833031
2;2004;26.29530907
2;2004;29.2170105
1;2004;17.84893799
1;2004;27.2205143
1;2004;11.68680477
2;2004;20.45190811
2;2004;15.58240509
1;2004;29.10014343
1;2004;40.90381622
2;2004;9.028056145
2;2004;37.98211288
1;2004;37.39776993
1;2004;23.49047661
2;2004;32.72304916
2;2004;21.03624725
1;2004;21.81536674
2;2004;27.09213829
1;2004;23.0328846
2;2004;37.98211288
2;2004;21.03624725
1;2004;26.96954727
1;2004;44.1501503
2;2004;12.07636452
2;2004;12.46592426
2;2004;36.8134346
2;2004;11.21933174
2;2004;16.36152458
1;2004;5.843986511
1;2004;13.24504471
2;2004;23.95794868
2;2004;17.53020477
2;2004;21.6205883
2;2004;21.29595375
2;2004;15.19284534
1;2004;13.43982506
2;2004;12.46592426
2;2004;18.11454582
1;2004;16.36152458
2;2004;15.77718544
2;2004;4.155308247
2;2004;16.94586563
2;2004;20.45190811
1;2004;52.82435608
2;2004;17.53020477
1;2004;10.19089222
2;2004;18.69888496
1;2004;30.02223206
1;2004;13.43982506
1;2004;31.55437088
2;2004;14.60850525
1;2004;14.60850525
1;2004;19.28322792
1;2004;12.68853092
2;2004;23.89302063
2;2004;23.37360954
2;2004;25.71096992
1;2004;18.27391052
2;2004;18.69888496
1;2004;26.87965012
2;2004;5.843402386
1;2004;15.19284534
2;2004;17.53020477
2;2004;21.03624725
2;2004;26.71269417
1;2004;18.17947197
2;2004;23.37360954
1;2004;22.78926849
2;2004;18.01520729
2;2004;25.71096992
1;2004;11.89929104
1;2004;23.37360954
2;2004;15.77718544
2;2004;12.85548496
1;2004;32.93553925
2;2004;11.68680477
2;2004;6.427742481
1;2004;34.12546921
1;2004;46.74721909
1;2004;26.29530907
1;2004;30.38569069
1;2004;52.59061813
2;2004;9.162454605
1;2004;70.12081909
1;2004;17.53020477
1;2004;49.08457947
2;2004;19.94548035
2;2004;16.0276165
2;2004;16.0276165
2;2004;36.46282959
2;2004;17.53020477
1;2004;30.82452965
2;2004;20.45190811
2;2004;14.02416515
2;2004;15.77718544
2;2004;5.960270405
2;2004;12.56331444
1;2004;32.91588211
2;2004;16.36152458
1;2004;46.74721909
2;2004;20.59799194
1;2004;37.39776993
2;2004;17.53020477
1;2004;21.03624725
1;2004;32.13871002
1;2004;49.66891479
1;2004;38.95601273
1;2004;41.55308151
1;2004;25.49848175
1;2004;17.53020477
2;2004;23.37360954
2;2004;37.98211288
2;2004;20.45190811
1;2004;17.53020477
2;2004;21.03624725
1;2004;64.27742004
1;2004;21.81536674
2;2004;21.6205883
2;2004;17.29647064
1;2004;11.68680477
1;2004;23.37360954
2;2004;37.65747833
1;2004;74.79553986
1;2004;23.37360954
2;2004;23.37360954
2;2004;23.37360954
1;2004;17.53020477
1;2004;19.86756516
2;2004;21.41606712
2;2004;25.12662888
1;2004;38.80018997
2;2004;31.55437088
2;2004;28.5677433
2;2004;17.53020477
2;2004;21.03624725
1;2004;20.45190811
1;2004;29.2170105
1;2004;17.53020477
2;2004;20.45190811
2;2004;17.14064598
1;2004;23.37360954
1;2004;36.22909164
1;2004;20.45190811
2;2004;5.008630276
1;2004;5.843402386
1;2004;32.13871002
1;2004;20.69538116
2;2004;17.91353226
1;2004;35.06040955
2;2004;41.48815536
2;2004;42.9814682
1;2004;17.72498512
2;2004;17.53020477
2;2004;24.54228973
2;2004;24.54228973
2;2004;26.29530907
2;2004;43.82551575
2;2004;33.89173126
1;2004;11.68680477
2;2004;16.0276165
1;2004;14.60850525
2;2004;5.259061813
1;2004;14.95910931
2;2004;19.36670303
2;2004;19.47800636
2;2004;20.25712585
2;2004;16.36152458
2;2004;18.08672142
1;2004;23.37360954
2;2004;23.37360954
1;2004;39.44296265
2;2004;24.15272903
2;2004;14.60850525
1;2004;42.07249451
2;2004;33.39086914
1;2004;22.20492744
2;2004;31.16481018
1;2004;21.24873352
1;2004;6.731599331
1;2004;42.07249451
1;2004;12.73160458
2;2004;13.10791969
1;2004;19.28322792
1;2004;28.42523003
2;2004;15.89405346
2;2004;12.88119507
2;2004;13.26452255
1;2004;63.40090942
1;2004;75.96422577
1;2004;23.37360954
1;2004;11.68680477
1;2004;28.04833031
1;2004;23.88172913
2;2004;27.52891541
1;2004;35.06040955
2;2004;22.20492744
1;2004;11.68680477
2;2004;17.53020477
1;2004;14.60850525
2;2004;16.36152458
2;2004;15.19284534
1;2004;17.53020477
1;2004;23.37360954
1;2004;32.13871002
1;2004;13.58930683
2;2004;18.69888496
2;2004;26.87965012
1;2004;17.53020477
1;2004;28.04833031
1;2004;17.53020477
2;2004;18.11454582
1;2004;18.17947197
2;2004;23.20531845
1;2004;36.46282959
1;2004;36.35894394
2;2004;17.53020477
1;2004;20.77654076
1;2004;27.26920891
2;2004;22.33477974
1;2004;24.30855179
2;2004;35.06040955
1;2004;12.46592426
1;2004;21.03624725
1;2004;32.20363617
2;2004;26.12000656
2;2004;6.837842464
2;2004;9.17414093
2;2004;10.68507862
1;2004;14.02416515
1;2004;46.74721909
1;2004;18.60539246
2;2004;12.27114487
1;2004;19.47800636
1;2004;56.09666061
2;2004;36.8134346
2;2004;16.36152458
2;2004;18.69888496
1;2004;20.45190811
2;2004;19.28322792
1;2004;21.03624725
2;2004;18.69888496
2;2004;16.94586563
1;2004;20.0345211
2;2004;22.78926849
1;2004;64.92668915
2;2004;17.53020477
1;2004;18.23141479
2;2004;26.29530907
2;2004;23.37360954
2;2004;50.83759689
1;2004;22.20492744
1;2004;15.02268505
2;2004;42.07249451
1;2004;25.71096992
2;2004;29.60656929
1;2004;9.702252388
2;2004;6.678173542
1;2004;40.90381622
2;2004;11.68680477
2;2004;14.02416515
1;2004;21.81536674
1;2004;23.37360954
2;2004;22.20492744
1;2004;46.2036438
1;2004;18.23141479
1;2004;14.64746094
2;2004;18.69888496
1;2004;20.45190811
2;2004;30.97003174
1;2004;12.37935543
2;2004;13.50475121
1;2004;25.97067451
2;2004;44.68483734
1;2004;12.62174797
2;2004;13.089221
1;2004;17.85159302
1;2004;19.94548035
2;2004;19.86756516
2;2004;26.29530907
1;2004;21.03624725
1;2004;51.42193985
2;2004;58.434021
2;2004;18.17947197
1;2004;19.21829987
1;2004;4.674721241
1;2004;26.73940849
2;2004;26.73940849
1;2004;25.24349594
2;2004;14.02416515
2;2004;20.45190811
2;2004;22.20492744
2;2004;20.51034164
2;2004;13.43982506
1;2004;29.2170105
1;2004;16.94586563
1;2004;47.33155441
2;2004;25.71096992
1;2004;58.434021
1;2004;16.36152458
2;2004;19.86756516
1;2004;22.33477974
2;2004;21.03624725
1;2004;21.74289131
2;2004;21.52832413
2;2004;61.21659088
2;2004;21.03624725
2;2004;21.81536674
1;2004;24.25011826
1;2004;13.35634708
2;2004;17.66005898
2;2004;32.37244797
2;2004;37.98211288
1;2004;19.96495819
1;2004;23.37360954
2;2004;18.64203262
1;2004;15.99246883
2;2004;24.60379601
1;2004;29.0871563
2;2004;14.54357815
2;2004;18.11454582
1;2004;23.37360954
2;2004;26.29530907
2;2004;18.69888496
1;2004;36.35894394
1;2004;14.60850525
1;2004;13.16713238
1;2004;37.39776993
2;2004;31.91396523
1;2004;26.29530907
2;2004;29.2170105
1;2004;16.12779045
2;2004;27.46398926
2;2004;28.04833031
1;2004;74.21120453
1;2004;56.68099976
1;2004;20.32487679
2;2004;22.20492744
1;2004;29.80134964
2;2004;15.21020889
1;2004;13.36970425
1;2004;24.48663712
1;2004;16.36152458
2;2004;18.11454582
2;2004;11.6018095
1;2004;19.28322792
1;2004;15.66551208
2;2004;25.12662888
1;2004;20.45190811
2;2004;28.04833031
1;2004;30.05178261
2;2004;18.69888496
1;2004;17.64707375
1;2004;40.90381622
1;2004;18.93262291
2;2004;6.310873985
1;2004;9.774417877
2;2004;32.13871002
1;2004;26.64591217
1;2004;18.69888496
2;2004;23.37360954
2;2004;24.54228973
2;2004;19.73771477
2;2004;47.6638298
1;2004;17.14064598
1;2004;2.847330332
2;2004;16.4082737
2;2004;9.869005203
1;2004;23.37360954
2;2004;6.731599331
2;2004;26.29530907
2;2004;22.78926849
1;2004;39.15079498
1;2004;24.54228973
2;2004;15.25777245
1;2004;18.69888496
2;2004;23.37360954
1;2004;26.58747864
2;2004;22.20492744
1;2004;17.53020477
1;2004;22.15623093
2;2004;14.60850525
1;2004;21.81536674
1;2004;28.04833031
1;2004;7.136033058
2;2004;29.2170105
2;2004;20.0345211
2;2004;11.68680477
1;2004;42.65683365
2;2004;17.53020477
1;2004;20.45190811
1;2004;58.434021
2;2004;17.53020477
2;2004;3.506041288
1;2004;28.04833031
2;2004;24.05533791
2;2004;19.86756516
2;2004;23.37360954
1;2004;58.434021
1;2004;19.47800636
2;2004;14.10207653
2;2004;16.36152458
2;2004;9.115707397
2;2004;23.95794868
1;2004;41.13755035
1;2004;20.45190811
1;2004;37.98211288
1;2004;19.28322792
2;2004;21.03624725
1;2004;19.28322792
1;2004;70.12081909
2;2004;20.45190811
1;2004;19.86756516
2;2004;13.32705688
2;2004;20.45190811
1;2004;18.17947197
2;2004;25.97067451
1;2004;31.16481018
1;2004;26.29530907
1;2004;45.81227112
1;2004;7.469036102
2;2004;40.25454712
1;2004;23.37360954
2;2004;38.95601273
1;2004;13.50475121
2;2004;11.68680477
1;2004;28.04833031
2;2004;14.60850525
1;2004;19.44684219
1;2004;11.86660099
1;2004;58.434021
1;2004;37.98211288
2;2004;23.37360954
2;2004;17.66005898
2;2004;20.45190811
2;2004;28.04833031
2;2004;20.39347458
1;2004;30.38569069
1;2004;16.10181808
2;2004;29.2170105
1;2004;46.74721909
2;2004;29.2170105
2;2004;14.60850525
2;2004;5.843402386
1;2004;23.37360954
2;2004;29.2170105
1;2004;10.20959187
2;2004;18.69888496
1;2004;16.36152458
2;2004;21.03624725
1;2004;25.12662888
2;2004;32.13871002
2;2004;6.077137947
2;2004;22.32179642
1;2004;11.68680477
1;2004;26.10052872
2;2004;14.58513165
1;2004;18.17947197
2;2004;18.69888496
1;2004;17.14064598
1;2004;30.97003174
1;2004;15.58240509
2;2004;33.24246597
1;2004;16.36152458
2;2004;23.37360954
2;2004;13.36970425
2;2004;35.06040955
2;2004;32.13871002
2;2004;19.47800636
1;2004;29.2170105
2;2004;22.78926849
1;2004;17.53020477
2;2004;25.97067451
1;2004;12.85548496
2;2004;15.15778542
2;2004;25.71096992
1;2004;33.19052124
1;2004;15.19284534
2;2004;4.494924545
2;2004;32.72304916
2;2004;14.95910931
2;2004;21.03624725
2;2004;21.91275787
1;2004;19.86756516
2;2004;8.180762291
1;2004;26.178442
2;2004;23.37360954
1;2004;57.1354866
1;2004;18.17947197
2;2004;39.15079498
1;2004;35.06040955
1;2004;30.75474739
2;2004;14.60850525
1;2004;30.38569069
2;2004;17.14064598
1;2004;29.2170105
1;2004;35.06040955
1;2004;18.07422638
1;2004;8.989849091
1;2004;24.30855179
1;2004;11.68680477
2;2004;25.71096992
2;2004;31.55437088
1;2004;39.73513031
2;2004;24.54228973
1;2004;23.37360954
1;2004;51.42193985
2;2004;29.2170105
1;2004;19.86756516
1;2004;6.279709339
2;2004;29.2170105
2;2004;22.78926849
1;2004;15.19284534
1;2004;25.97067451
2;2004;32.13871002
2;2004;21.03624725
1;2004;49.66891479
2;2004;14.4137249
2;2004;23.37360954
2;2004;17.53020477
1;2004;46.74721909
2;2004;16.94586563
1;2004;14.38375854
1;2004;22.86548615
1;2004;19.86756516
1;2004;35.06040955
2;2004;25.12662888
2;2004;16.36152458
1;2004;32.20363617
2;2004;23.37360954
2;2004;17.53020477
1;2004;7.900279522
1;2004;18.90665245
2;2004;17.50215721
1;2004;5.259061813
2;2004;24.54228973
2;2004;52.59061813
1;2004;59.60269928
1;2004;26.49008942
1;2004;26.29530907
1;2004;23.37360954
2;2004;21.6205883
1;2004;28.42523003
1;2004;26.29530907
1;2004;16.94586563
1;2004;12.15427589
1;2004;39.73513031
2;2004;31.55437088
1;2004;40.90381622
2;2004;32.13871002
2;2004;17.53020477
1;2004;24.54228973
1;2004;63.10874176
2;2004;43.82551575
1;2004;18.23141479
2;2004;11.93456459
2;2004;17.8739357
2;2004;21.6205883
1;2004;37.39776993
2;2004;12.85548496
1;2004;38.95601273
2;2004;23.37360954
1;2004;23.37360954
1;2004;46.74721909
2;2004;19.86756516
2;2004;29.2170105
1;2004;21.81536674
2;2004;27.95483589
1;2004;21.03624725
2;2004;18.08672142
2;2004;14.60850525
1;2004;43.24117661
2;2004;11.04402924
2;2004;9.349442482
1;2004;18.11454582
2;2004;23.37360954
1;2004;18.11454582
2;2004;13.8293848
1;2004;23.95794868
2;2004;16.69543457
2;2004;23.37360954
2;2004;23.37360954
1;2004;28.04833031
1;2004;33.24246597
1;2004;20.45190811
2;2004;26.29530907
2;2004;32.76979828
1;2004;43.82551575
2;2004;19.40009499
1;2004;31.55437088
1;2004;24.54228973
1;2004;24.93184853
2;2004;11.10246372
2;2004;15.0629921
1;2004;16.36152458
2;2004;21.50371933
2;2004;20.0345211
1;2004;20.45190811
2;2004;7.955526352
2;2004;19.57539749
1;2004;46.74721909
2;2004;36.35894394
2;2004;20.45190811
1;2004;12.27114487
1;2004;70.12081909
1;2004;34.03197479
2;2004;29.2170105
1;2004;26.29823112
1;2004;37.98211288
1;2004;21.03624725
1;2004;17.91976547
2;2004;34.81791306
1;2004;42.07249451
2;2004;28.04833031
1;2004;24.41243553
1;2004;29.2170105
2;2004;75.96422577
2;2004;12.46592426
2;2004;15.77718544
2;2004;14.60850525
1;2004;17.53020477
2;2004;33.89173126
2;2004;20.77654076
1;2004;23.37360954
2;2004;12.46592426
1;2004;17.10264015
1;2004;15.29908943
1;2004;23.84108162
1;2004;23.37360954
2;2004;11.0327673
2;2004;39.15079498
2;2004;14.60850525
2;2004;56.09666061
1;2004;21.57563972
1;2004;17.90777969
2;2004;26.71269417
2;2004;17.53020477
1;2004;12.27114487
2;2004;23.55479813
1;2004;40.90381622
1;2004;32.72304916
2;2004;31.32063293
1;2004;13.6735611
2;2004;9.349442482
1;2004;14.29914856
2;2004;10.12856293
1;2004;35.06040955
1;2004;40.90381622
1;2004;12.46592426
2;2004;20.45190811
2;2004;17.50215721
2;2004;14.90067482
2;2004;9.933782578
2;2004;24.63704491
1;2004;18.69888496
2;2004;16.14903831
2;2004;37.98211288
2;2004;20.45190811
2;2004;17.53020477
2;2004;15.77718544
2;2004;35.06040955
1;2004;56.09666061
2;2004;25.71096992
2;2004;18.17947197
1;2004;3.895601273
1;2004;13.36970425
1;2004;40.90381622
2;2004;12.85548496
1;2004;23.37360954
1;2004;8.998839378
2;2004;21.58586121
1;2004;25.50910568
2;2004;27.46398926
2;2004;26.29530907
2;2004;25.45126152
1;2004;25.97067451
1;2004;31.16481018
1;2004;14.60850525
2;2004;21.74289131
2;2004;36.8134346
1;2004;14.60850525
2;2004;23.37360954
1;2004;20.45190811
2;2004;17.53020477
2;2004;7.88859272
1;2004;16.01092148
1;2004;30.38569069
1;2004;29.2170105
1;2004;30.38569069
1;2004;9.64161396
1;2004;50.98707962
2;2004;12.46592426
1;2004;20.25712585
1;2004;29.2170105
1;2004;21.26998329
2;2004;39.15079498
2;2004;6.427742481
2;2004;47.91589737
1;2004;10.62436676
2;2004;44.99419403
1;2004;63.10874176
1;2004;12.27114487
1;2004;23.37360954
1;2004;52.69686127
2;2004;20.45190811
2;2004;17.53020477
2;2004;28.5677433
1;2004;13.29373932
2;2004;15.77718544
1;2004;30.38569069
1;2004;7.94702673
1;2004;30.38569069
1;2004;23.37360954
1;2004;22.49709702
2;2004;21.03624725
2;2004;14.60850525
2;2004;11.4017601
2;2004;33.89173126
2;2004;14.02416515
2;2004;21.41606712
1;2004;40.90381622
2;2004;28.8274498
1;2004;16.57401276
1;2004;43.82551575
1;2004;29.2170105
1;2004;58.434021
1;2004;14.95910931
2;2004;7.292565823
2;2004;22.20492744
2;2004;14.60850525
2;2004;22.14341927
2;2004;17.53020477
1;2004;20.45190811
2;2004;20.45190811
1;2004;7.012082577
2;2004;23.37360954
1;2004;26.87965012
2;2004;16.18172836
1;2004;29.2170105
2;2004;19.36670303
1;2004;20.45190811
1;2004;24.8344574
1;2004;37.91718674
2;2004;53.29182434
2;2004;23.37360954
2;2004;28.5677433
1;2004;22.20492744
1;2004;26.29530907
2;2004;50.25325775
2;2004;25.71096992
2;2004;19.47800636
1;2004;37.98211288
1;2004;30.97003174
2;2004;15.58240509
2;2004;29.2170105
1;2004;40.90381622
2;2004;31.16481018
2;2004;31.21675301
2;2004;28.04833031
1;2004;20.45190811
2;2004;14.02416515
1;2004;23.37360954
2;2004;32.86615753
1;2004;28.42736053
2;2004;30.97003174
2;2004;14.02416515
2;2004;20.0345211
1;2004;40.45432281
1;2004;5.064281464
2;2004;14.56954956
2;2004;27.17181969
2;2004;35.06040955
1;2004;11.68680477
1;2004;26.96954727
2;2004;29.86627579
1;2004;20.45190811
2;2004;29.2170105
2;2004;11.68680477
2;2004;14.02416515
2;2004;23.37360954
1;2004;21.6205883
2;2004;23.37360954
2;2004;22.67239952
1;2004;26.29530907
2;2004;46.74721909
2;2004;26.87965012
1;2004;6.17355442
2;2004;17.53079033
2;2004;17.53020477
2;2004;60.18703842
2;2004;7.580629349
2;2004;32.13871002
1;2004;29.0871563
2;2004;23.37360954
1;2004;42.07249451
2;2004;16.36152458
2;2004;35.06040955
1;2004;29.2170105
2;2004;35.06040955
2;2004;17.23803711
1;2004;12.46592426
1;2004;16.71212959
1;2004;19.28322792
1;2004;21.6205883
1;2004;32.13871002
2;2004;23.37360954
2;2004;33.19052124
1;2004;42.07249451
2;2004;17.81588364
2;2004;22.20492744
1;2004;14.95910931
1;2004;29.2170105
2;2004;26.29530907
1;2004;22.43866348
1;2004;32.72304916
2;2004;23.37360954
1;2004;17.08071327
2;2004;29.2170105
2;2004;12.85548496
2;2004;15.77718544
1;2004;22.49709702
2;2004;12.02071285
1;2004;20.45190811
2;2004;14.95910931
2;2004;18.69888496
2;2004;23.95794868
1;2004;8.765102386
2;2004;17.53020477
1;2004;33.10552979
2;2004;11.68680477
2;2004;25.71096992
2;2004;37.98211288
1;2004;24.30855179
1;2004;26.00313759
2;2004;20.4495697
1;2004;43.82551575
2;2004;30.75474739
1;2004;8.765102386
2;2004;15.77718544
2;2004;16.36152458
1;2004;26.87965012
2;2004;17.53020477
1;2004;22.20492744
2;2004;20.85645103
2;2004;23.37360954
2;2004;35.06040955
1;2004;26.29530907
1;2004;23.37360954
2;2004;22.20492744
2;2004;24.72208595
